geneid		r		left		right
ENSG00000134028		8		24241798		24263526
ENSG00000249160		5		10505108		10522196
ENSG00000104221		8		37700786		37707422
ENSG00000231852		6		32006042		32009447
ENSG00000136881		9		104122699		104145801
ENSG00000260822		X		24563633		24568583
ENSG00000176399		9		22446840		22452472
ENSG00000143379		1		150898739		150937213
ENSG00000136897		9		104149915		104160896
ENSG00000107105		9		23690102		23826335
ENSG00000164236		5		10564442		10650308
ENSG00000172534		X		153213004		153237258
ENSG00000138363		2		216176540		216214487
ENSG00000079557		4		74347400		74369691
ENSG00000113722		5		149546359		149565107
ENSG00000114650		3		47455203		47518616
ENSG00000268482		9		35361056		35361262
ENSG00000182158		7		137559725		137686813
ENSG00000198853		9		35490124		35561895
ENSG00000196456		7		150065879		150109558
ENSG00000112977		5		10679342		10761384
ENSG00000036565		8		20002366		20040717
ENSG00000174514		1		205538013		205572046
ENSG00000115761		2		10710892		10830101
ENSG00000163394		4		26483022		26492084
ENSG00000112706		6		76630832		76782395
ENSG00000205334		2		27928653		27938599
ENSG00000215187		9		35561828		35563896
ENSG00000136870		9		104161155		104172942
ENSG00000143418		1		150933059		150947479
ENSG00000120742		3		150259781		150321015
ENSG00000164414		6		88180341		88222054
ENSG00000158711		1		205577071		205601090
ENSG00000215019		6		16737085		16761721
ENSG00000147485		8		52232138		52722005
ENSG00000107282		9		72045204		72287222
ENSG00000109680		4		26578059		26756973
ENSG00000106384		7		100838288		100844302
ENSG00000171115		7		150147718		150176480
ENSG00000226222		X		24650374		24650718
ENSG00000236836		X		24668190		24676354
ENSG00000158715		1		205626979		205649587
ENSG00000011083		5		149569520		149602351
ENSG00000243147		2		27994584		28210954
ENSG00000179144		7		150211918		150218161
ENSG00000102383		X		74588262		74743337
ENSG00000113734		5		172571445		172591390
ENSG00000230873		6		17102489		17131603
ENSG00000109184		4		52709166		52783003
ENSG00000106397		7		100849258		100861701
ENSG00000069275		1		205681947		205719404
ENSG00000070808		5		149599054		149669854
ENSG00000142634		1		15736391		15756839
ENSG00000204421		6		31686425		31689622
ENSG00000169435		4		74437267		74486348
ENSG00000198590		3		37427760		37476988
ENSG00000144895		3		150264465		150302029
ENSG00000162438		1		15764935		15775737
ENSG00000009950		7		73007524		73038873
ENSG00000143412		1		150954493		150968110
ENSG00000205442		9		24542950		24545944
ENSG00000136895		9		129986544		130155939
ENSG00000268313		1		205682497		205684153
ENSG00000117280		1		205737114		205744588
ENSG00000198680		9		25676396		25678856
ENSG00000120159		9		26840683		26892802
ENSG00000136237		7		22157856		22396763
ENSG00000142615		1		15783223		15798586
ENSG00000104419		8		134249414		134314265
ENSG00000143409		1		150969025		150980851
ENSG00000136872		9		104182860		104198105
ENSG00000169862		5		10971952		11904155
ENSG00000268656		2		27998851		28009186
ENSG00000215612		4		8847802		8873543
ENSG00000171174		2		28004231		28113965
ENSG00000229924		4		9172135		9178453
ENSG00000215704		1		15792404		15817895
ENSG00000137055		9		26904081		26947461
ENSG00000136213		7		2443223		2474242
ENSG00000133065		1		205758221		205782876
ENSG00000112183		6		17281577		17294106
ENSG00000236487		X		24700026		24700751
ENSG00000106355		7		32524951		32534895
ENSG00000232472		X		24806509		24807186
ENSG00000214111		X		25047662		25048352
ENSG00000085719		8		87497059		87573726
ENSG00000122787		7		137687070		137802732
ENSG00000115414		2		216225163		216300895
ENSG00000107140		9		35605367		35610038
ENSG00000203989		X		119205848		119211707
ENSG00000177683		7		108194987		108210194
ENSG00000156675		8		37716136		37756985
ENSG00000143363		1		150980896		151008189
ENSG00000162877		1		205797150		205819260
ENSG00000164190		5		36876861		37066515
ENSG00000186675		X		75002823		75005079
ENSG00000232399		4		9212383		9228214
ENSG00000102390		X		75392771		75398039
ENSG00000069206		8		24298443		24384483
ENSG00000106003		7		2552163		2568811
ENSG00000182197		8		118806729		119124092
ENSG00000188647		9		72324438		72374875
ENSG00000133574		7		150264365		150271041
ENSG00000128590		7		108210012		108215294
ENSG00000231396		4		9212383		9213975
ENSG00000233136		4		9217131		9218723
ENSG00000227551		4		9221878		9223470
ENSG00000223569		4		9236111		9237700
ENSG00000249104		4		9245605		9247197
ENSG00000174502		1		205882176		205912588
ENSG00000198934		X		75648046		75651744
ENSG00000133561		7		150322463		150329473
ENSG00000250844		4		9250356		9251948
ENSG00000163141		1		151009046		151020076
ENSG00000196468		X		76709648		76712769
ENSG00000101883		X		119243011		119249847
ENSG00000176812		X		25212498		25213324
ENSG00000205174		7		108524032		108524644
ENSG00000229310		X		25609470		25609925
ENSG00000228519		X		25663839		25664444
ENSG00000213722		6		31694815		31698394
ENSG00000269185		7		108540389		108540655
ENSG00000152154		2		39892122		39945103
ENSG00000184903		7		110303110		111202573
ENSG00000131721		X		119292467		119297945
ENSG00000143443		1		151020216		151024462
ENSG00000164300		5		79407050		79551898
ENSG00000106560		7		150382785		150390729
ENSG00000197622		1		151023447		151032249
ENSG00000114779		3		52002526		52017425
ENSG00000213203		7		150413645		150421372
ENSG00000177485		X		119384607		119392253
ENSG00000196550		1		206136916		206155151
ENSG00000146282		6		88224096		88299721
ENSG00000204711		9		72435709		72521148
ENSG00000203760		6		126661320		126670021
ENSG00000213190		1		151030234		151040970
ENSG00000146374		6		127439749		127518910
ENSG00000198049		1		206223976		206231639
ENSG00000102409		X		102470020		102472174
ENSG00000143458		1		151043054		151098018
ENSG00000196533		1		206238872		206288647
ENSG00000168300		8		52730140		52811735
ENSG00000135312		6		78171948		78173490
ENSG00000163932		3		53190025		53226733
ENSG00000269964		6		78359924		78636691
ENSG00000188167		3		33131913		33138293
ENSG00000196188		1		206317459		206332104
ENSG00000196979		9		132902889		132906498
ENSG00000180964		X		102507923		102510131
ENSG00000204657		6		29555683		29556745
ENSG00000107130		9		132934857		132999583
ENSG00000233403		X		25896456		25911661
ENSG00000232446		X		26165891		26166398
ENSG00000204655		6		29624758		29640149
ENSG00000143434		1		151104161		151119104
ENSG00000176988		X		147062849		147108187
ENSG00000251606		5		96424779		96519354
ENSG00000145721		5		96427574		96478576
ENSG00000163611		3		113161565		113234034
ENSG00000163486		1		206516198		206637783
ENSG00000148357		9		133046882		133309510
ENSG00000105778		7		32535038		33078516
ENSG00000138050		2		39963200		40006407
ENSG00000082516		5		154266976		154317769
ENSG00000146243		6		79577189		79608320
ENSG00000125355		X		119392505		119445411
ENSG00000165152		9		104235453		104295819
ENSG00000137101		9		35609530		35646807
ENSG00000170275		3		33155471		33185153
ENSG00000155827		9		104296133		104325622
ENSG00000155966		X		147582139		148082193
ENSG00000173114		7		110731062		110765510
ENSG00000158019		2		28112808		28561768
ENSG00000146477		6		160769300		160876014
ENSG00000058729		5		96496571		96518964
ENSG00000146247		6		79650263		79787953
ENSG00000232030		X		26178718		26180013
ENSG00000227511		X		26188169		26189030
ENSG00000232644		X		26218159		26218764
ENSG00000237171		X		26242020		26242775
ENSG00000228464		X		26363353		26364359
ENSG00000231388		X		26515053		26523720
ENSG00000196329		7		150419341		150447121
ENSG00000172955		4		100123795		100140694
ENSG00000163154		1		151129105		151132225
ENSG00000163156		1		151129140		151142773
ENSG00000204065		X		102528619		102531800
ENSG00000143466		1		206643791		206670223
ENSG00000144668		3		37493606		37865005
ENSG00000133134		X		102564274		102565974
ENSG00000169154		8		37791799		37797647
ENSG00000112186		6		17393447		17558023
ENSG00000230265		X		26575792		26576447
ENSG00000157657		9		116638562		116818871
ENSG00000104722		8		24770525		24776607
ENSG00000163155		1		151132224		151138424
ENSG00000106565		7		150488373		150498448
ENSG00000198670		6		160952515		161087407
ENSG00000169429		4		74606223		74609433
ENSG00000163157		1		151142462		151148760
ENSG00000109689		4		26859300		27027003
ENSG00000164299		5		79615444		79617661
ENSG00000259849		X		26576454		26579169
ENSG00000236160		X		26675408		26675624
ENSG00000216938		X		26704143		26706072
ENSG00000162888		1		206664449		206671061
ENSG00000136653		1		206680879		206762616
ENSG00000236683		X		26766146		26767207
ENSG00000242021		X		27177022		27194415
ENSG00000177570		8		119201698		119634234
ENSG00000163159		1		151142463		151167797
ENSG00000228933		X		27193037		27417114
ENSG00000072858		3		113251143		113348425
ENSG00000233807		X		27236248		27236795
ENSG00000235642		X		27445894		27446348
ENSG00000143398		1		151170425		151222012
ENSG00000039319		5		79703832		79775169
ENSG00000188996		6		655939		656963
ENSG00000143486		1		206744620		206785904
ENSG00000232941		8		52730143		52730969
ENSG00000106009		7		2577511		2595361
ENSG00000188778		8		37820516		37824483
ENSG00000165078		8		68334360		68658620
ENSG00000165072		9		72658497		72841886
ENSG00000177854		X		153237778		153248646
ENSG00000213719		6		31698358		31707540
ENSG00000182916		X		102585124		102587254
ENSG00000106400		7		100860949		100867471
ENSG00000118518		6		127587755		127609712
ENSG00000157999		7		6071007		6076017
ENSG00000187840		8		37887859		37917883
ENSG00000106346		7		6144515		6201195
ENSG00000143479		1		206808881		206857764
ENSG00000106404		7		100875373		100882101
ENSG00000159352		1		151227179		151239955
ENSG00000173705		3		33191537		33260707
ENSG00000129691		8		37962760		38001594
ENSG00000122779		7		138145079		138274738
ENSG00000183072		5		172659112		172662360
ENSG00000174136		5		98104354		98134347
ENSG00000162889		1		206858289		206907628
ENSG00000163832		3		47537130		47555251
ENSG00000253320		8		103876528		103990104
ENSG00000248487		3		52005442		52015212
ENSG00000184216		X		153275951		153285431
ENSG00000143882		2		10861775		10925236
ENSG00000114853		3		42695176		42709072
ENSG00000215428		9		133274029		133282639
ENSG00000113739		5		172741716		172756506
ENSG00000127952		7		75625656		75677322
ENSG00000002933		7		150497491		150502208
ENSG00000136634		1		206940947		206945839
ENSG00000176515		6		1080164		1105181
ENSG00000147488		8		53023399		53373519
ENSG00000157119		3		42727011		42734036
ENSG00000232671		1		151252500		151254405
ENSG00000128512		7		111366166		111846466
ENSG00000143373		1		151254094		151264656
ENSG00000188993		4		52859868		52883786
ENSG00000142224		1		206972215		207016324
ENSG00000101892		X		119495967		119516226
ENSG00000130707		9		133320316		133376661
ENSG00000214253		7		100882739		100895597
ENSG00000162891		1		207038699		207042568
ENSG00000155097		8		104033291		104085279
ENSG00000143393		1		151264273		151300191
ENSG00000183023		2		40339286		40838193
ENSG00000163069		4		52886872		52904648
ENSG00000162892		1		207070788		207077484
ENSG00000183876		5		149675906		149718870
ENSG00000093144		6		127609855		127664754
ENSG00000225885		8		119294378		119412844
ENSG00000164109		4		120980577		120988229
ENSG00000164379		6		1312675		1314992
ENSG00000124875		4		74702214		74714781
ENSG00000181322		3		137980279		138048728
ENSG00000122194		6		161123270		161174338
ENSG00000137273		6		1390069		1395832
ENSG00000224960		X		27478921		27481413
ENSG00000223391		X		27535888		27535998
ENSG00000171617		5		73923234		73937249
ENSG00000238247		X		27536001		27537876
ENSG00000162894		1		207077731		207096592
ENSG00000054598		6		1610681		1614127
ENSG00000172007		4		140374386		140397763
ENSG00000153922		5		98190908		98262240
ENSG00000109272		4		74718906		74719872
ENSG00000128581		7		100956975		100965104
ENSG00000147459		8		25042238		25275598
ENSG00000112699		6		1624041		2245926
ENSG00000106976		9		130965658		131017527
ENSG00000164509		5		55147207		55218678
ENSG00000112367		6		110012499		110146631
ENSG00000143390		1		151313116		151319833
ENSG00000075426		2		28615315		28640179
ENSG00000198843		3		150320662		150348222
ENSG00000157703		7		138279030		138386097
ENSG00000162896		1		207101863		207119811
ENSG00000163739		4		74735110		74736959
ENSG00000163931		3		53258723		53290068
ENSG00000082515		5		154320630		154348971
ENSG00000145287		4		84011201		84058228
ENSG00000204410		6		31707725		31732622
ENSG00000204661		5		179068545		179072047
ENSG00000231315		X		27765013		27766908
ENSG00000229731		X		27830002		27831019
ENSG00000226199		X		27850292		27851321
ENSG00000002726		7		150521715		150558592
ENSG00000198887		9		72873937		72969804
ENSG00000187758		4		100197524		100212185
ENSG00000158186		3		138066539		138124375
ENSG00000046889		8		68864353		69149265
ENSG00000162897		1		207131310		207143970
ENSG00000106927		9		116822407		116840752
ENSG00000143416		1		151336778		151345209
ENSG00000144677		3		37903451		38025960
ENSG00000243989		3		52009066		52023213
ENSG00000163803		2		28680012		28866654
ENSG00000164761		8		119935796		119964439
ENSG00000182795		1		207191866		207206101
ENSG00000145919		5		173034517		173043663
ENSG00000163737		4		74846794		74847841
ENSG00000170852		7		32907784		32933743
ENSG00000163736		4		74852755		74853914
ENSG00000232834		X		27865705		27866056
ENSG00000228345		X		27872440		27873470
ENSG00000180667		1		207217194		207226325
ENSG00000114491		3		124449213		124464040
ENSG00000233243		X		27882010		27882466
ENSG00000105889		7		22459063		22672544
ENSG00000137078		9		35649292		35650937
ENSG00000168477		6		32008931		32083111
ENSG00000123836		1		207222801		207254369
ENSG00000176428		7		73082155		73086442
ENSG00000132906		1		15817327		15853029
ENSG00000224589		X		27911465		27912176
ENSG00000135336		6		88299839		88377169
ENSG00000244607		3		42734155		42814745
ENSG00000185222		X		102611373		102613397
ENSG00000171560		4		155504278		155511918
ENSG00000005893		X		119561682		119603220
ENSG00000166681		X		102631268		102633005
ENSG00000176542		3		113367232		113415493
ENSG00000121579		3		113437841		113465147
ENSG00000159884		9		35658301		35661508
ENSG00000223742		X		28589649		28604512
ENSG00000113742		5		173315283		173388979
ENSG00000163735		4		74861359		74864496
ENSG00000198785		9		104331635		104500862
ENSG00000163734		4		74902306		74904524
ENSG00000143870		2		10923517		10978103
ENSG00000116138		1		15853308		15918874
ENSG00000123843		1		207262187		207273338
ENSG00000159377		1		151372010		151374420
ENSG00000049860		5		73935848		74018472
ENSG00000176410		7		73096601		73097783
ENSG00000198000		9		95059640		95087918
ENSG00000163071		4		52917497		52963458
ENSG00000071462		7		73097355		73119491
ENSG00000173085		4		84182689		84206067
ENSG00000136244		7		22765503		22771621
ENSG00000145391		4		140417095		140477928
ENSG00000119138		9		72999503		73029540
ENSG00000184374		8		120007691		120118821
ENSG00000105929		7		138391040		138484305
ENSG00000228259		5		179078298		179079445
ENSG00000083067		9		73149949		74061820
ENSG00000085871		4		140586922		140661899
ENSG00000123838		1		207277607		207318317
ENSG00000143442		1		151375200		151431941
ENSG00000116771		1		15898848		15911605
ENSG00000136999		8		120428546		120436593
ENSG00000172476		X		102754678		102774417
ENSG00000133142		X		102831159		102842657
ENSG00000146360		6		110299514		110301921
ENSG00000204659		5		179105584		179107975
ENSG00000197312		1		15943995		15995539
ENSG00000010282		3		42734155		42744319
ENSG00000122642		7		32997017		33046543
ENSG00000196352		1		207494853		207534311
ENSG00000268898		2		40488147		40490117
ENSG00000137414		6		17600586		17611950
ENSG00000205086		2		42162508		42181406
ENSG00000137135		9		35658872		35675863
ENSG00000158220		3		138153428		138200528
ENSG00000162878		2		42275160		42285668
ENSG00000215695		1		15986364		15988217
ENSG00000116786		1		16010827		16061264
ENSG00000188386		9		104353897		104357283
ENSG00000160963		7		101006101		101202304
ENSG00000171557		4		155525286		155534119
ENSG00000155833		9		105757593		105780770
ENSG00000163645		3		150377672		150421758
